11.6.6,金属板,不需要防雷击击穿,"铅板的厚度不应小于2mm,不锈钢、热浸镀锌钢、钛和铜板的厚度不应小于0.5mm,铝板厚度不应小于0.65mm,锌板厚度不应小于0.7mm",,
11.6.6,金属板,应无,绝缘被覆层,,
11.6.7,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
11.6.7,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
11.6.7,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
11.6.8,钢制接闪器,宜,热浸镀锌,,
11.6.8,钢制接闪器焊接处,应涂,防腐漆,,
11.6.8,钢制接闪器,在腐蚀性较强的场所,还应加大其截面积或采取其他防腐措施,,
11.6.9,变电所设计和电气设备的安装,应,采取抗震措施,,
11.6.9,变电所设计和电气设备的安装,并应,符合现行国家标准《电力设施抗震设计规范》GB50260的规定,,
11.7.1,建筑物防雷装置,宜利用,建筑物钢结构或结构柱的钢筋作为引下线,,
11.7.2,当专设引下线时，宜采用,圆钢或扁钢。,,,
11.7.2,当专设引下线采用圆钢时，直径不应小于,8mm。,,,
11.7.2,当专设引下线采用扁钢时，截面积不应小于,"50mm2,
11.7.2,当专设引下线采用扁钢时,厚度不应小于,2.5mm。
11.7.3,除利用混凝土中钢筋作引下线外,引下线应热浸镀锌,焊接处应涂防腐漆
11.7.4,专设引下线宜沿建筑物外墙明敷设,并应以较短路径接地,建筑艺术要求较高者也可暗敷
11.7.4,专设引下线,宜沿建筑物外墙,明敷设
11.7.4,专设引下线,应以较短路径接地,建筑艺术要求较高者也可暗敷
11.7.7,在建筑物引下线附近,需采取,以下防接触电压和跨步电压的措施
11.7.8,变电所设计和电气设备的安装,应符合,国家标准《电力设施抗震设计规范》GB50260的规定
11.7.9,在易受机械损坏的地方，地面上1.7m至地面下0.3m的外露引下线,应加,保护设施
11.8.6,为降低跨步电压,人工防雷接地网距建筑物入口处及人行道,不宜小于3m","
11.8.6,当小于3m时,应采取下列措施之一: 1水平接地极局部深埋不应小于1m; 2水平接地极局部应包以绝缘物; 3采用沥青碎石地面或在接地网上面敷设50～80mm沥青层,其宽度不宜小于接地网两侧各2m
11.8.7,变电所设计和电气设备的安装, 应采取抗震措施, 并应符合现行国家标准《电力设施抗震设计规范》GB50260的规定
11.8.8,钢筋,敷设在钢筋混凝土中的单根钢筋,防雷装置
11.8.8,钢筋,直径,10mm
11.8.9,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
11.8.9,变电所设计和电气设备的安装,应符合,国家标准
11.8.9,变电所设计和电气设备的安装,应符合,标准《电力设施抗震设计规范》GB50260的规定
11.8.9,变电所设计和电气设备的安装,应符合,标准
11.8.10,防雷装置的接地电阻,应计入,雷雨季节土壤干、湿状态的影响
11.8.11,在高土壤电阻率地区,宜采用,下列方法降低防雷接地网的接地电阻:
11.9.2,为减少雷电电磁脉冲的干扰,宜在建筑物和被保护房间的外部设屏蔽,合理选择敷设线路路径及线路屏蔽等措施
11.9.2,为减少雷电电磁脉冲的干扰,宜在建筑物和被保护房间的外部设屏蔽,合理选择敷
11.9.4,电涌保护器,当上级电涌保护器为开关型电涌保护器，次级电涌保护器采用限压型电涌保护器时，两者之间的线路长度应大于,10m
11.9.4,电涌保护器,当上级与次级电涌保护器均采用限压型电涌保护器时，两者之间的线路长度应大于,5m
11.9.5,配电线路用电涌保护器,应根据,工程的防护等级和安装位置
11.9.5,配电线路用电涌保护器,对电涌保护器的最大持续运行电压、冲击电流、放电电流、电压保护水平等参数,进行选择
11.9.5,配电线路用电涌保护器,电涌保护器,熄灭在雷电流通过后产生的工频续流
11.9.6,电涌保护器,应满足,能量配合要求
11.9.6,电涌保护器,在能量上配合,资料应由制造商提供
11.9.6,Ⅱ级试验的电涌保护器,其标称放电电流,不应小于5kA
11.9.6,Ⅲ级试验的电涌保护器,其标称放电电流,不应小于3kA
11.9.92,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
11.9.92,变电所设计和电气设备的安装,应符合,国家标准《电力设施抗震设计规范》GB50260的规定
11.9.92,变电所设计,应采取,抗震措施
11.9.92,变电所设计,应符合,国家标准《电力设施抗震设计规范》GB50260的规定
11.9.11,电涌保护器安装线路上,应设置,过电流保护器件
11.9.11,过电流保护器件,应具备,如下能力: 1分断SPD安装线路的预期短路电流
11.9.11,过电流保护器件,应具备,如下能力: 2耐受通过SPD的电涌电流不断开
11.9.11,过电流保护器件,应具备,如下能力: 3分断SPD内置热保护所不能断开的工频电流
11.10.1,防雷装置使用的材料,及其应用条件,宜符合表11.10.1的规定
11.10.1,防雷装置的材料,及使用条件,在下列环境中能耐腐蚀
11.10.1,防雷装置的材料,及使用条件,在下列环境中增加腐蚀
11.10.1,防雷装置的材料,及使用条件,与下列材料接触形成直流电耦合可能受到严重腐蚀
11.10.2,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
12.1.1,变电所设计和电气设备的安装,并应,符合现行国家标准《电力设施抗震设计规范》GB50260的规定
12.1.1,本章可适用于，适用于,民用建筑交流标称电压35kV及以下电气装置的接地设计,和特殊场所的电气安全防护设计
12.1.2,交流电气装置的接地,应能满足,电力系统运行要求
12.1.2,交流电气装置的接地,并在故障时保证,人身和电气装置的安全
12.1.3,共用接地装置,应满足,各种接地的最小电阻值的要求
12.2.1,交流电气装置的接地,包括配电变压器中性点的系统接地和电气装置或设备的保护接地,。
12.2.2,交流电气装置或设备的外露可导电部分,应接地,1配电变压器的中性点和变压器、低电阻接地系统的中性点所接设备的外露可导电部分；2电机、配电变压器和高压电器等的底座和外壳；3发电机中性点柜的外壳、发电机出线柜、母线槽的外壳等；4配电、控制和保护用的柜(箱)等的金属框架；5预装式变电站
12.3.1,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
12.3.2,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
12.3.2,配电变压器安装,在该建筑物内,建筑物内应做总等电位联结
12.3.3,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
12.3.3,变电所设计,应采取,抗震措施
12.3.3,变电所设计,应符合,国家标准《电力设施抗震设计规范》GB50260的规定
12.3.3,变电所设计,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
12.3.4,高土壤电阻率地区,当达到上述接地电阻值困难时,可采用
12.3.4,高土壤电阻率地区,当达到上述接地电阻值困难时,可采用网格式接地网或深井加物理降阻剂等措施
12.4.1,低压配电系统的接地形式,可分为,TN、TT、IT三种类型
12.4.1,TN系统,又可分为,TN-C、TN-S与TN-C-S三种形式
12.4.2,低压配电系统的接地形式,应根据,系统电气安全防护的具体要求确定
12.4.4,电气装置的外露可导电部分,不得用作,保护接地导体(PE)的串联过渡接点
12.4.5,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
12.4.7,单独敷设的保护接地导体(PE),最小截面积应符合,本标准第7.4.5条的规定。
12.4.8,保护接地导体(PE),可由下列一种或多种导体组成,1多芯电缆中的导体；2与带电导体共用外护物绝缘的或裸露的导体；3固定安装的裸露的或绝缘的导体；4满足动、热稳定电气连续性的金属电缆护套和同心导体电力电缆。
12.4.9,下列金属部分,不应作为保护接地导体(PE),金属水管
12.4.9,下列金属部分,不应作为保护接地导体(PE),含有气体、液体、粉末等物质的金属管道
12.4.9,下列金属部分,不应作为保护接地导体(PE),柔性或可弯曲的金属导管
12.4.9,下列金属部分,不应作为保护接地导体(PE),柔性的金属部件
12.4.9,下列金属部分,不应作为保护接地导体(PE),支
12.4.11,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
12.4.11,TN接地系统,在TN接地系统中,PEN或PE导体对地
12.4.13,IT接地系统中包括中性导体在内的任何带电部分,严禁,直接接地
12.4.13,IT系统中的电源系统对地,应保持,良好的绝缘状态
12.4.13,IT系统,可在,外露可导电部分单独或集中接地
12.5.1,高压配电装置的接地电阻值,应根据,高压配电的系统接地形式和要求确定
12.5.2,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
12.5.4,接地装置应优先利用,建筑物的自然接地体,当利用自然接地体和外设接地装置连接时
12.5.4,接地装置应优先利用,建筑物的自然接地体,应采用不少于两根导体在不同地点与接地装置连接
12.5.5,接地极的类型、材料和尺寸,应使其,在预期的使用寿命内满足耐腐蚀和机械强度的要求
12.5.6,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
12.5.7,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
12.5.8,铝导体,不应作为,埋设于土壤中的接地极和接地连接导体(线)
12.5.10,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定
12.5.10,变电所设计和电气设备的安装,应采取,抗震措施
12.5.10,变电所设计和电气设备的安装,应采取,措施
12.5.10,变电所设计和电气设备的安装,应采取,抗震
12.5.10,变电所设计和电气设备的安装,应符合,国家标准
12.5.11,建筑物各电气系统的接地,除另有规定外,应采用同一接地装置
12.5.14,避雷器的接地端子,应与设备外壳相连,。
12.5.15,架空线和电缆线路的接地,应符合下列规定：,1低压线路每处重复接地网的接地电阻不应大于10Ω。在电气设备的接地电阻允许达到10Ω的电力网中，每处重复接地的接地电阻值不应超过30Ω,且重复接地不应少于3处。2在非沥青地面的居民区内，35kV以下高压架空配电线路的钢筋混凝土电杆宜接地，金",,
12.6.1,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
12.6.1,变电所设计和电气设备的安装,应采取抗震措施,并应符合现行国家标准《电力设施抗震设计规范》GB50260的规定,,
12.6.1,插座应选择带有接地插孔的产品,当安装插座的接线盒为金属材质时,插座的接地插孔端子,,
12.6.2,移动式用电设备接地,应符合,下列规定,,
12.6.2,移动式用电设备接地,由固定式电源或移动式发电机以TN系统供电时,移动1式用电设备的外露可导电部分应与电源的接地系统有可靠的电气连接,,
12.7.1,建筑物内的保护接地导体和功能接地导体,应连接到,总接地端子,,
12.7.1,建筑物内的保护接地导体和功能接地导体,与建筑物的保护接地、功能接地和雷电防护的接地极,应相互连接,,
12.7.2,低压电气装置采用接地故障保护时,建筑物内的电气装置应采用,保护总等电位联结系统。,,
12.7.5,变电所设计和电气设备的安装,应符合现行,国家标准《电力设施抗震设计规范》GB50260的规定,,
12.7.5,变电所设计和电气设备的安装,应符合现行国家标准,《电力设施抗震设计规范》GB50260的规定,,
12.7.5,变电所设计和电气设备的安装,应符合现行国家标准《电力设施抗震设计规范》,GB50260的规定,,
12.7.6,在下列情况下应实施辅助等电位联结,1在局部区域,当自动切断供电的时间不能满足防电击要求,,
12.7.6,在下列情况下应实施辅助等电位联结,2在特定场所,需要有更低接触电压要求的防电击措施,,
12.7.7,电气装置外的可导电部分,可包括,钢筋混凝土结构的主钢筋,,
12.7.8,变电所设计和电气设备的安装,应采取抗震措施,并应符合现行国家标准《电力设施抗震设计规范》GB50260的规定,,
12.7.8,辅助等电位联结,应符合下列规定,1连接两个外露可导电部分的保护联结导体;2连接外露可导电部分和装置外可导电部分的保护联结导体,,
12.8.1,屏蔽接地系统,应符合,下列规定：,,
12.8.1,屏蔽接地可分为,静电屏蔽体接地、电磁屏蔽体接地、磁屏蔽体接地,三种系统,,
12.8.1,三种系统的接地电阻值,不宜大于,4Ω。,,
12.8.1,屏蔽室的接地,应在,电源进线处采用一点接地。,,
12.8.1,当电子设备之间采用多芯线缆连接时，屏蔽线缆的接地,应符合,下列规定,,
12.8.2,对于在使用过程中产生静电并对正常工作造成影响的场所,应采取,防静电接地措施,,
12.8.3,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
12.8.3,变电所设计和电气设备的安装,应符合,标准《电力设施抗震设计规范》GB50260的规定,,
12.8.3,防静电接地,应满足,以下要求：1各种可燃气体、易燃液体的金属工艺设备、容器和管道均应接地；2移动时可,,
12.9.2,变电所设计和电气设备的安装,并应,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
12.9.2,智能化系统机房内的电子设备,应进行,等电位联结并接地,,
12.9.3,智能化系统信号回路接地系统,采用S型接地、M型接地或SM混合型接地,根据电子设备的工作频率和接地导体长度,,
12.9.5,功能接地导体,采用,截面积不小于10mm2的铜材,,
12.9.5,功能接地导体,采用,相同电导的其他材质导体,,
12.9.6,智能化系统接地,宜采用,共用接地装置,,
12.9.6,智能化系统接地,接地电阻,不应大于1Ω,,
12.9.7,建筑物的总接地端子,可引出铜质接地干线,智能化系统装置应以最短距离与其连接后并接地,,
12.10.1,设计和电气设备的安装,应采取,抗震措施,,
12.10.1,设计和电气设备的安装,应符合,国家标准《电力设施抗震设计规范》GB50260的规定,,
12.10.1,浴盆、淋浴场所、游泳池、喷水池及其周围,需采取安全防护,由于人身电阻降低和身体接触地电位而增加电击危险,,
12.10.4,装有浴盆或淋浴器的房间,应按本标准第12.7.6条规定设置辅助保护等电位联结,将保护导体与外露可导电部分和可接近的外界可导电部分相连接,,
12.10.5,在装有浴盆或淋浴器的房间，0区用电设备,应满足,下列全部要求：1采用固定永久性的连接用电设备；2采用额定电压不超过交流12V或直流30V的SELV保护措施；3符合相关的产品标准，而且采用生产厂商使用安装说明中所适用的用电设备。,,
12.10.5,在装有浴盆或淋浴器的房间，0区用电设备,采用,固定永久性的连接用电设备；,,
12.10.6,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
12.10.6,在装有浴盆或淋浴器的房间,在1区只能采用,固定永久性的连接用电设备,,
12.10.6,在装有浴盆或淋浴器的房间,并且采用,生产厂商使用安装说明中所适用的用电设备,,
12.10.7,在装有浴盆或淋浴器的房间,0区内不应装设,开关设备、控制设备和附件,,
12.10.9,在装有浴盆或淋浴器的房间,2区内开关设备、控制设备和附件安装,应满足下列要求:,,
12.10.12,游泳池在0区、1区和2区内的所有装置外可导电部分,应以,等电位联结导体,,
12.10.13,游泳池,0区内不应安装接线盒,在1区内只允许为SELV回路安装接线盒,,
12.10.15,游泳池水下或与水接触的灯具,应符合,现行国家标准《灯具第2-18部分：特殊要求游泳池和类似场所用灯具》GB7000.218的规定,,
12.10.15,位于符合水密要求的观察窗后面并从其后照射的水下灯具的安装,应做到,水下灯具的任何外露可导电部分和观察窗的任何可导电部分之间不存在有意或无意的导电连通,,
12.10.16,游泳池开关设备和控制设备,应符合,下列要求：1在0区内不应安装开关设备或控制设备以及电源插座。2在1区内只允许为SELV回路安装开关设备或控制设备以及电源插座，其供电电源安装在0区和1区之外，当在2区安装SELV的电源时，电源设备前的供电回路应采用额定剩余动作电流不超过30mA的剩余电流保护器(RC,,
12.10.18,允许人进入的喷水池,应执行,本章游泳池的规定,,
12.10.20,喷水池的0区和1区的电气设备,应是,不可能被触及的,,
12.10.20,电动泵,应符合,现行国家标准《家用和类似用途电器的安全泵的特殊要求》GB4706.66的规定,,
12.10.21,电气设备的安装,应符合,国家标准《电力设施抗震设计规范》GB50260的规定,,
12.10.21,电气设备的安装,应采取,抗震措施,,
12.10.21,电气设备的安装,应采取,抗震措施,,
12.10.21,喷水池应采用,符合现行国家标准,电缆,,
12.10.21,喷水池应采用,符合现行国家标准,导管,,
12.10.21,喷水池,允许人进入,电气设备的敷设,,
13.1.1,民用建筑内火灾自动报警系统、电气火灾监控系统、消防应急照明系统、消防电源及配电系统、配电线路布线系统,适用于,防火设计,,
13.1.2,在建筑电气防火设计中,应合理设置,火灾自动报警系统、消防应急照明系统、消防负荷供配电系统,,
13.1.2,在建筑电气防火设计中,应合理选择,非消防负荷配电线缆和通信线缆的燃烧性能等级,,
13.1.2,在建筑电气防火设计中,防止,火灾蔓延,,
13.1.3,建筑电气防火设计,应符合,现行国家标准《火灾自动报警系统设计规范》GB50116、《建筑设计防火规范》GB50016的有关规定,,
13.2.1,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
13.2.1,变电所设计和电气设备的安装,应采取抗震措施,并应符合现行国家标准《电力设施抗震设计规范》GB50260的规定,,
13.2.1,住宅建筑附设的商业服务网点,应符合,现行国家标准《建筑设计防火规范》GB50016的,,
13.2.2,变电所设计和电气设备的安装,应采取,抗震措施,,
13.3.1,火灾自动报警系统设计原则,应符合,下列要求：1设有火灾自动报警系统及联动控制的单体建筑或群体建筑,,
13.3.1,火灾自动报警系统设计原则,应设置,消防控制室,,
13.3.1,火灾自动报警系统设计原则,消防控制室宜设置在建筑物首层或地下一层,宜选择在便于通向室外的部位,,
13.3.3,高度超过100m的高层公共建筑,火灾自动报警系统设计,应符合下列规定:1裙房以上部分宜采用集中报警系统和区域报警系统组成的火灾自动报警系统,,
13.3.5,设有可燃气体探测器场所,应在探测器报警后自动关闭,可燃气体阀门,,
13.3.7,消防专用电话网络,应为,独立的消防通信系统,,
13.3.7,消防电话总机,应有,消防电话通话录音功能,,
13.3.7,消防通信系统,应采用,不间断电源供电,,
13.3.8,消防电源监控器,应设置在,消防控制室内,,
13.3.8,消防电源监控器,用于监控,消防电源的工作状态,,
13.3.8,消防电源监控器,故障时发出,报警信号,,
13.3.9,消防控制室的防雷与接地,应符合,本标准第23.5节的有关规定,,
13.4.2,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
13.4.2,变电所设计和电气设备的安装,应符合,国家标准,,
13.4.2,变电所设计和电气设备的安装,应符合,标准《电力设施抗震设计规范》GB50260的规定,,
13.4.2,变电所设计和电气设备的安装,应符合,标准,,
13.4.3,常开防火门,联动控制,设计,,
13.4.3,常开防火门,所在防火分区,任意两只感烟探测器,,
13.4.4,防烟、排烟设施的联动控制设计,应符合,下列规定,,
13.4.5,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
13.4.5,变电所设计和电气设备的安装,应符合,《电力设施抗震设计规范》GB50260的规定,,
13.4.5,火灾确认后,应自动打开,疏散通道上由门禁系统控制的门,,
13.4.5,火灾确认后,应自动打开,门厅的电动旋转门,,
13.4.6,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
13.4.6,疏散照明应在消防控制室集中手动、自动控制,不得利用切断消防电源的方式直接强启疏散照明灯,。,,
13.4.8,非消防电源及电梯的联动控制,应符合,下列规定：1火灾确认后，应能在消防控制室切断火灾区域及相关区域的非消防电源；2火灾发生后，除超高层建筑中参与疏散人员的电梯外，其他客梯应依次停于首层或电梯转换层，并切断电源。,,
13.5.1,电气火灾监控系统,应由,下列部分或全部设备组成,,
13.5.1,电气火灾监控系统,1电气火灾监控器、接口模块；2剩余电流式电气火灾探测器；3测温式电气火灾探测器；4故障电弧探测器,。,,
13.5.5,电气火灾监控系统,设置了,电弧故障火灾探测器或限流式电气防火保护器,,
13.5.5,电气火灾监控系统,设置了,限流式电气防火保护器,,
13.5.5,储备仓库、电动车充电等场所的末端回路,应设置,限流式电气防火保护器,,
13.5.6,电气火灾监控系统的剩余电流动作报警值,宜为,300mA,,
13.5.8,采用独立式电气火灾监控设备的监控点数,不超过,8个时,,
13.5.8,可自行组成系统,也可采用编码模块接入火灾自动报警系统,。,,
13.5.9,电气火灾监控系统的控制器,应安装在建筑物的消防控制室内,宜由消防控制室统一管理,,
13.5.10,电气火灾监控系统的导线选择、线路敷设、供电电源及接地,应与,火灾自动报警系统要求相同,,
13.6.2,消防应急疏散照明的蓄电池组,在非点亮状态下,不得中断蓄电池的充电电源,,
13.6.2,疏散标志灯,平时应处于点亮状态,疏散照明灯可工作在非点亮状态,,
13.6.3,消防应急疏散照明系统的配电线路,应穿热镀锌金属管保护敷设在不燃烧体内,在吊顶内敷设的线路应采用耐火导线穿采取防火措施的金属导管保护,,
13.6.4,在机房或消防控制中心等场所设置的备用照明,当电源满足负荷分级要求时,不应采用蓄电池组供电,,
13.6.5,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
13.7.1,变电所设计和电气设备的安装,应,采取,,
13.7.1,火灾自动报警系统,应由,主电源和直流备用电源供电,,
13.7.1,火灾自动报警系统,应由,主电源和直流备用电源,,
13.7.1,火灾自动报警系统,应,由主电源和直流备用电源供电,,
13.7.2,消防联动控制设备的直流电源电压,应采用,24V安全电压,,
13.7.3,消防设备供电负荷等级,应符合,本标准附录A民用建筑中各类建筑物的主要用电负荷分级的规定,,
13.7.5,消防水泵、消防电梯、消防控制室的两个供电回路,供电,变电所或总配电室放射式,,
13.7.6,消防水泵、防烟风机和排烟风机,不得采用,变频调速器控制,,
13.7.7,民用建筑内的消防水泵,不宜,设置自动巡检装置,,
13.7.8,消防系统配电装置,应设置在,建筑物的电源进线处或配变电所处,,
13.7.8,消防系统配电装置,其应急电源配电装置宜与主电源配电装置分开设置,当分开设置有困难,,
13.7.8,消防系统配电装置,需要与主电源并列布置时,其分界处应设防火隔断,,
13.7.8,消防系统配电装置,应有,明显标志,,
13.7.9,当一级消防应急电源由低压发电机组提供时,应设自动启动装置,并应在30s内供电,,
13.7.9,当一级消防应急电源由低压发电机组提供时,应设自动启动装置,并应在30s内供电,,
13.7.10,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
13.7.10,变电所设计和电气设备的安装,应符合,标准《电力设施抗震设计规范》GB50260的规定,,
13.7.10,消防用电设备配电系统的分支干线,宜按防火分区划分,分支线路不宜跨越防火分区,,
13.7.12,公共建筑物顶层,除消防电梯外的其他消防设备,可采用一组消防双电源供电,,
13.7.12,末端配电箱,引至设备控制箱,应采用放射式供电,,
13.7.14,除防火卷帘的控制箱外,消防用电设备的配电箱和控制箱,应安装在机房或配电小间内与火灾现场隔离。,,
14.1.2,安全技术防范系统,宜由,安防综合管理系统和相关子系统组成。,,
14.1.2,安全技术防范系统,子系统可包括,入侵报警系统、视频监控系统、出入口控制系统、电子巡查系统、停车库(场)管理系统、楼宇对讲系统等。,,
14.1.4,安全技术防范系统设计,宜采用,网络化、数字化技术,,
14.1.4,安全技术防范系统设计,系统设计前宜对项目,进行风险和安全需求分析,,
14.2.4,系统信号传输,宜采用,有线传输为主、无线传输为辅的方式,,
14.2.5,控制、显示记录设备,应符合,下列要求：1系统布防、撤防、报警、故障等信息的存储时间不应小于30d,,
14.2.5,控制、显示记录设备,应符合,下列要求：2系统应显示和记录发生的入侵事件、时间和地点；重要目标的入侵报警系统应有声音或视频复核功能,,
14.2.5,控制、显示记录设备,应符合,下列要求：,,
14.3.1,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
14.3.1,视频监控摄像机的设防,应符合,下列规定：1周界宜配合周界入侵探测器设置监控摄像机；2公共建筑地面层出入口、门厅(大堂)、主要通道、电梯轿厢、停车库(场)行车道及出入口等应设置监控摄,,
14.3.3,数字视频监控系统,应符合,下列规定：1系统宜采用专用信息网络,,
14.3.3,数字视频监控系统,系统应满足,图像的原始完整性和实时性的要求,,
14.3.3,数字视频监控系统,传输的图像质量,"不宜低于4CIF(704×576),单路图像占用网络带宽不宜低于2Mbps",,
14.3.3,数字视频监控系统,视频编码设备应采用,主流编码,,
14.3.6,摄像机的设置,应符合,下列规定：1摄像机应设置在便于目标监视不易受外界损伤的位置,,
14.3.6,摄像机的设置,摄像机镜头应避免强光直射,宜顺光源方向对准监视目标,,
14.3.6,摄像机的设置,当必须逆光安装时,应选用具有逆光补偿功能的摄像机,,
14.3.7,监视视野狭长的区域,可选择,视角在30°以内的长焦(望远)镜头,,
14.3.7,监视目标视距小而视角较大时,可选择,视角在55°以上的广角镜头,,
14.3.7,景深大、视角范围广且被监视目标移动时,宜选择,变焦距镜头,,
14.3.7,在光照度变化范围相差100倍以上的场所,应选择,自动电子快门、自动光圈镜头，或选用具有宽动态功能的摄,,
14.3.8,系统的信号传输,应符合,下列规定,,
14.3.8,系统规模、系统功能、现场环境和管理方式综合考虑,宜采用有线传输方式,必要时可采用无线传输和有线传输混合方式,,
14.3.9,系统的控制设备,应具有,下列功能,,
14.3.10,显示设备的选择,应符合,下列规定,,
14.3.11,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
14.3.13,系统宜采用,不间断电源供电,其蓄电池组供电时间不应小于1h,,
14.4.3,疏散通道上设置的出入口控制装置,必须与火灾自动报警系统联动,在火灾或紧急疏散状态下,,
14.4.4,系统前端识读装置与执行机构,应保证,操作的有效性和可靠性,,
14.4.4,系统前端识读装置与执行机构,宜具有,防尾随、防返传措施,,
14.4.8,系统管理主机,宜对系统中的有关信息,自动记录、打印、存储,,
14.4.10,系统宜独立组网运行,并宜具有,与入侵报警系统、视频监控系统联动的功能,,
14.4.11,当与一卡通联合设置时,应保证,出入口控制系统的安全性要求。,,
14.4.12,根据需要可在重要出入口处,设置,行李或包裹检查、金属探测、爆炸物探测等防爆安全检查设备,,
14.5.2,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
14.5.2,巡查站点,应设置,建筑物出入口、楼梯前室、电梯前室、停车库(场)、重要部位附近、主要通道及其他需要设置的地方,,
14.5.3,巡查站点识读器的安装,宜隐蔽,宜为1.4m,,
14.5.4,在线式电子巡查系统,宜独立设置,也可作为出入口控制系统或入侵报警系统的内置功能模块配合识读装置,,
14.5.4,在线式电子巡查系统,达到,实时巡查的目的,,
14.5.5,在线式电子巡查系统,应能及时报警,在巡查过程中发生意外情况,,
14.5.5,在线式电子巡查系统,应能联网,安防综合管理系统,,
14.5.6,在线式电子巡查系统,出现系统故障时,识读装置应能,,
14.5.8,变电所设计和电气设备的安装,并应,符合现行国家标准《电力设施抗震设计规范》GB50260的规定,,
14.5.8,变电所设计和电气设备的安装,应采取抗震措施,并应符合现行国家标准《电力设施抗震设计规范》GB50260的规定,,
14.6.1,停车库(场),宜设置,停车库(场)管理系统,,
14.6.2,车辆统计与车位显示,出口处收费显示,入口处,,
14.6.3,可根据管理需要,采用,编码凭证、车牌识别或读卡器方式对出入车辆进行管理,,
14.6.4,停车库(场)的入口区,应设置,出票读卡机、视频识别摄像机,,
14.6.4,停车库(场)的入口区,应设置,出票读卡机、视频识别摄像机,,
14.6.4,停车库(场)的出口区,应设置,验票读卡机、视频识别摄像机,,
14.6.4,停车库(场)的收费管理室,宜设置,出口区域,,
14.6.6,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
14.6.7,电动栏杆机,识读控制宜采用,蓝牙通信技术或采用视频识别技术,,
14.6.7,电动栏杆机,联网设计,一卡通系统,,
14.6.8,停车库(场)管理系统,应具备,先进、灵活、高效等特点,,
14.6.8,停车库(场)管理系统,可利用,免取卡、临时卡、计次卡、储值卡等,,
14.6.8,停车库(场)管理系统,实行,全自动管理,,
14.6.9,车辆检测地感线圈,宜为,防水密封感应线圈,,
14.6.9,车辆检测地感线圈,其他线路,不得与地感线圈相交,,
14.6.9,车辆检测地感线圈,并应与其,保持不少于0.5m的距离,,
14.6.10,变电所设计和电气设备的安装,应符合现行,国家标准《电力设施抗震设计规范》GB50260的规定,,
14.6.10,变电所设计和电气设备的安装,应符合现行国家标准,国家标准《电力设施抗震设计规范》GB50260的规定,,
14.6.10,变电所设计和电气设备的安装,应符合现行国家标准《电力设施抗震设计规范》,国家标准《电力设,,
14.6.12,停车库(场)管理系统,应与,火灾自动报警系统联动,,
14.6.12,停车库(场)管理系统,在,火灾等紧急情况下联动打开电动栏杆机,,
14.7.1,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
