7.3.3,安全特低电压和保护特低电压的配电回路,应满足,配电回路的带电部分与其他SELV或PELV回路之间应具有基本绝缘
7.3.3,特低电压配电,应符合,双重绝缘或加强绝缘做保护隔离
7.3.3,特低电压配电,应符合,基本绝缘加上按其中最高电压设置的保护屏蔽
7.3.3,特低电压配电,可采用,双重绝缘或加强绝缘做保护隔离
7.3.3,特低电压配电,可采用,基本绝缘加上按其中最高电压设置的保护屏蔽
7.3.3,回路的带电部分与地之间,应具有,基本绝缘
7.3.3,外露可导电部分,不得与,地、保护导体以及其他回路的外露可导电部分做电气连接
7.3.3,安全特低电压回路的外露可导电部分,可能与,其他回路的外露可导电部分接触
7.3.3,电击防护,应依靠,SELV保护和其他回路外露可导电部分的电击防护措施
7.3.3,回路,应用,接地的金属护套或接地的金属屏蔽物
7.3.3,接地的金属护套或接地的金属屏蔽物,与,电压高于交流50V的回路的导体隔开
7.3.3,特低电压配电,应符合,回路导体可与高于交流50V的回路导体共用一根多芯电缆或导体组
7.3.3,特低电压配电,应按,最高的电压加以绝缘
7.3.3,回路导体,可与,高于交流50V的回路导体共用一根多芯电缆或导体组
7.3.3,特低电压配电,应符合,将SELV和PELV回路与其他回路拉开距离
7.3.3,特低电压系统的插头及插座,应符合,插头应不能插入其他电压系统的插座内
7.3.3,SELV系统的插头和插座,不应具有,保护接地线的接点
7.3.4,安全特低电压和保护特低电压回路的标称电压,超过,交流25V
7.3.4,电气设备,被液体浸没时,应采取下列保护措施之一：带电部分应完全用绝缘层覆盖，且只有采取破坏性手段才能除去该绝缘层
7.3.4,安全特低电压和保护特低电压回路的标称电压,被液体浸没时,应采取下列保护措施之一
7.3.4,下列保护措施之一,符合,《低压电气装置第4-41部分：安全防护电击防护》GB/T16895.21-2011附录A中第A.2节要求的遮拦或外护物
7.3.5,特低电压配电系统,可不设,基本保护
7.3.5,PELV系统,标称电压不超过交流25V,不设基本保护
7.3.5,外露可导电部分和带电部分,由保护接地导体连接至总接地端子,PELV系统
7.3.5,情况,标称电压不超过12V的,其他任何
7.3.5,导体选择,7.4,无
7.4.1,电线、电缆及母线的材质,可选用,铜或铝合金
7.4.1,消防负荷、导体截面积在10mm2及以下的线路,应选用,铜芯
7.4.1,民用建筑的下列场所,应选用,铜芯导体
7.4.1,火灾时需要维持正常工作的场所,是,民用建筑的下列场所之一
7.4.1,绝缘导体,应符合,工作电压的要求
7.4.2,低压配电导体截面积的选择,应符合,载流量不小于预期负荷的最大计算电流和按保护条件所确定的电流，并应按敷设方式和环境条件进行修正
7.4.2,低压配电导体截面积的选择,应符合,下列要求
7.4.2,低压配电导体截面积,应选择,符合下列要求
7.4.2,符合下列要求,应满足,动稳定与热稳定的要求
7.4.2,低压配电导体,应具备,动稳定与热稳定的要求
7.4.3,电缆载流量,应选取,最不利的部分
7.4.3,敷设,应采用,敷设地区最热月的日最高温度平均值
7.4.3,敷设在室内空气中,应采用,敷设地点最热月的日最高温度平均值
7.4.3,有机械通风的,应采用,通风设计温度
7.4.3,敷设在室内电缆沟和无机械通风的电缆竖井中时,应采用,敷设地点最热月的日最高温度平均值加5℃
7.4.3,敷设在土壤中的电缆的载流量,应进行,校正
7.4.4,存在谐波电流时,应计入,中性导体截面积的影响
7.4.4,电缆截面积,应按中性导体电流选择,当中性导体电流大于相电流133%且按中性导体电流选择电缆截面积时
7.4.4,4芯或5芯电缆中中性导体和相导体具有相同材料和截面积时,应按表7.4.4确定,电缆载流量的校正系数
7.4.5,中性导体,应和,相导体具有相同截面积
7.4.5,中性导体截面积,可小于,相导体截面积
7.4.5,满足条件,中性导体截面积,可小于相导体截面积
7.4.5,中性导体,应装设,过电流保护
7.4.5,保护接地导体,截面积的选择,应满足要求
7.4.5,截面积的选择,满足,公式()要求
7.4.5,切断时间,不超过5s时,满足公式()要求
7.4.5,截面积的选择,应符合,保护电器自动切断的动作时间(s
7.4.5,保护接地导体的最小截面积,由,相导体的截面积和使用材料决定
7.4.5,中性导体和保护接地导体(PE),铝导体不应小于,16mm2) 
7.4.5,中性导体和保护接地导体(PE),无防机械损伤保护时，铜导体不应小于,4mm2
7.4.5,保护接地导体,截面积,应根据回路中最严重的预期故障电流和动作时间确定
7.4.5,保护接地中性导体,应满足,按相导体额定电压加以绝缘的要求
7.4.5,TN-C-S系统中的保护接地中性导体,分为中性导体和保护接地导体,不得互相连接
7.4.6,电气装置外可导电部分,严禁用作,保护接地导体(PEN
7.5.1,电器的额定电流,不应小于,所在回路的计算电流
7.5.1,低压电器的选择,应符合,环境条件
7.5.1,低压电器的选择,应符合,短路条件下的动稳定与热稳定的要求
7.5.1,隔离电器,应设置,当维护、测试和检修设备需断开电源时
7.5.1,隔离电器,应符合,断开触头之间的隔离距离应可见或明显采用“闭合”和“断开”标示
7.5.1,隔离电器,应能,防止意外闭合
7.5.1,低压电器的选择,应采取,防止意外断开隔离电器的锁定措施
7.5.1,隔离电器,可采用,多极或单极隔离开关、隔离器
7.5.1,低压电器的选择,应符合,插头和插座
7.5.1,低压电器的选择,不得将,半导体电器作隔离电器
7.5.1,低压电器的选择,应符合,16A及以下的插头和插座
7.5.1,多极电器所有极上的动触头,应机械联动,可靠地同时闭合和断开
7.5.1,多个低压断路器同时装入密闭箱体内时,应确定,降容系数
7.5.2, TN-C系统,严禁断开,保护接地中性(PEN)导体 
7.5.2, 任何电器,不得装设,断开保护接地中性导体的 
7.5.3,三相四线制系统,四极开关,选用
7.5.3,2TN-C-S、TN-S系统,电源转换开关,应采用切断相导体和中性导体的四极开关
7.5.3,四极开关,应采用,切断相导体和中性导体的
7.5.3,四极开关,应符合,5TT系统中当电源进线有中性导体时应采用
7.5.3,四极开关,应符合,6带有接地故障保护(GFP)功能的断路器应选用
7.5.4,选用应符合,配电系统的要求,高可靠性的ATSE电器
7.5.4,2ATSE,转换动作时间宜满足,负荷允许的最大断电时间的要求
7.5.4,采用PC级自动转换开关电器,应能耐受,回路的预期短路电流
7.5.4,ATSE的额定电流,不应小于,回路计算电流的125%
7.5.4,选用的ATSE,应具有,短路保护和过负荷报警功能
7.5.4,保护选择性,应与,上下级保护电器相配合
7.5.4,应急照明负荷供电,采用CB级ATSE时,保护选择性应与上下级保护电器相配合
7.5.4,自动转换开关电器,选用,具有检修隔离功能的ATSE
7.5.4,7ATSE的切换时间,应与,供配电系统继电保护时间相配合
7.5.4,切换时间,应避免,连续切换
7.5.4,8ATSE,为大容量电动机负荷供电时,应适当调整转换时间
7.5.4,先断后合的转换过程中,应保证,安全可靠切换
7.5.5,剩余电流保护器的选择,应确保,回路正常运行时的自然泄漏电流不致引起剩余电流保护器误动作
7.5.5,下列设备的配电线路,应设置,额定剩余动作电流值不大于30mA的剩余电流保护器
7.5.5,剩余电流保护器的设置,应采用,电磁式保护器
7.5.5,剩余电流保护器的设置,应用于,电子信息设备、医疗电气设备
7.5.5,剩余电流保护器,应选择,AC型
7.5.5,剩余电流保护器,应根据,电气回路中的剩余电流波形选择
7.5.5,波形,含有,脉动直流和正弦交流
7.5.5,剩余电流保护器,应选择,A型
7.5.5,选择B型剩余电流保护器,是,应对含有直流、脉动直流和正弦交流电流的波形进行保护
7.6.1,下级保护电器,应能,配合上级保护电器
7.6.1,各级保护电器之间,应能,协调配合
7.6.2,短路保护电器的分断能力,不应小于,保护电器安装处的预期短路电流
7.6.2,电缆和绝缘导体发生短路时,应切断回路电流,在导体绝缘的温度上升到不超过允许限值的时间内
7.6.2,短路电流有效值,是,方均根值
7.6.2,短路持续时间小于0.1s时,应计入,短路电流非周期分量的影响
7.6.2,短路持续时间,应计入,散热影响
7.6.2,被保护线路预期短路电流,不应小于,低压断路器瞬时或短延时过电流脱扣器整定电流的1.3倍
7.6.3,突然断电比过负荷造成损失更大的线路,不应设置,过负荷保护
7.6.4,过负荷保护电器,应采用,反时限特性的保护电器
7.6.4,过负荷保护电器的动作特性,应满足,IB≤In≤I?(-1)和Iz≤1.45I2(-2
7.6.4,过负荷保护,应符合,约定时间内可靠动作的电流(A)) 
7.6.4,保护电器,为低压断路器时,I2为约定时间内的约定动作电流
7.6.4,熔断器,I2为约定时间内的约定熔断电流,
7.6.4,多根并联导体组成的线路,允许持续载流量(I.)应为每根并联导体的允许持续载流量之和,
7.6.5,过、欠电压保护,应装设,在三相负荷严重不平衡的场所) 
7.6.5,过、欠电压保护,可避免,电气装置和用电设备的损坏
7.6.5,欠电压保护器,可延时动作,当被保护用电设备的运行方式允许短暂断电或短暂失压而不出现危险时
7.6.6,商场、超市以及人员密集场所的照明、插座回路,宜装设,电弧故障保护电器
7.6.6,储存可燃物品的库房的照明、插座回路,宜装设,电弧故障保护电器
7.6.7,过负荷保护电器,应装设,在导体截面积、安装方式或系统结构改变处
7.6.7,保护电器,需要,装设
7.6.7,配电装置进线的电源端和配电装置的分支回路,已设置过,负荷保护电器
7.6.7,短路保护电器,应装设在,导体的截面积减小处或其他变化导致导体的载流量发生改变处
7.6.7,回路的断开,可能使,有关电气装置的运行出现危险
7.6.7,短路保护电器,应装设在,低压配电线路不接地的各相(或极)上
7.6.7,过负荷检测及保护,应与,通过中性线的电流特性相协调
7.7.1,低压配电系统,电击防护应包括,基本保护
7.7.1,低压配电系统,电击防护应包括,故障保护
7.7.1,低压配电系统,电击防护应包括,特殊情况下采用的附加保护
7.7.2,电击防护,应采取,基本防护和故障防护组合
7.7.2,电击防护,应采取,基本防护和故障防护兼有的保护措施
7.7.3,基本防护,应符合,低于IPXXB或IP2X防护等级的阻挡物所阻挡) 
7.7.3,伸臂范围,应从,阻挡物算起
7.7.3,低压配电系统,电气设备,基本防护
7.7.3,人手通常持握大或长的物件的场所,应计及,物件的尺寸
7.7.3,要求的距离,应予以加大,在此情况下) 
7.7.3,4SELV和PELV,可作为,基本防护措施
7.7.4,低压配电系统的电气装置,可采用,保护措施
7.7.4,保护措施,包括,在故障情况下自动切断电源
7.7.4,外界影响,影响,低压配电系统的电气装置
7.7.4,保护措施,包括,将电气装置安装在非导电场所
7.7.4,低压配电系统的电气装置,可采用,双重绝缘或加强绝缘保护措施
7.7.4,低压配电系统的电气装置,可采用,电气分隔措施
7.7.4,低压配电系统的电气装置,可采用,5特低电压(SELV和PELV
7.7.5,故障防护,包括,间接接触防护
7.7.5,故障保护电器的选择,应根据,配电系统的接地形式、移动式、手持式或固定式电气设备的区别以及导体截面积等因素经过技术经济比较确定
7.7.5,配电系统的接地形式、移动式、手持式或固定式电气设备的区别以及导体截面积等因素,是故障保护电器选择的,决定因素
7.7.5,外露可导电部分,应按,各种系统接地形式的具体条件
7.7.5,外露可导电部分,应连接,保护接地导体
7.7.10,采取辅助等电位联结措施,应符合,条的要求
7.7.10,附加防护,应满足,在交流系统中装设额定剩余电流不大于30mA的RCD
7.7.10,条的要求,采取,辅助等电位联结措施
7.7.10,采用辅助等电位联结作为附加保护,应满足,下列要求：1辅助等电位联结可作为故障保护的附加保护措施
7.7.10,采用辅助等电位联结,仍需,切断电源
7.7.10,辅助等电位联结,可涵盖,电气装置的全部或一部分
7.7.10,辅助等电位联结,可涵盖,一台电气设备或一个场所
7.7.10,辅助等电位联结,应包括,固定式电气设备的外露可导电部分和外界可导电部分
7.7.10,辅助等电位联结,可包括,钢筋混凝土结构内的主筋
7.7.10,辅助等电位联结系统,应与,所有电气设备以及插座的保护接地导体(PE)相连接
7.7.10,要求,采取,辅助等电位联结措施
7.7.10,下式,进行校验,R≤50V/I
7.7.7,电气装置的外露可导电部分,应通过,保护接地导体接至装置的总接地端子
7.7.7,总接地端子,应连接至,供电系统的接地点
7.7.7,保护电器,能使,自动动作
7.7.7,剩余电流保护器(RCD),动作电流,切断电源的剩余动作电流(A
7.7.7,TN系统,可用,过电流保护电器和剩余电流保护器(RCD
7.7.7,RCD,不能用于,TN-C系统
7.7.7,RCD,不得再出现,保护接地中性导体
7.7.7,应将中性导体与保护接地导体,分别引出,在RCD的电源侧
7.7.8,以下情况,均应,通过保护接地导体连接到接地极上
7.7.8,同一个保护电器保护的所有外露可导电部分,应通过,保护接地导体连接到接地极上
7.7.8,多个保护电器串联使用时,应保护,所有外露可导电部分
7.7.8,保护电器的动作特性,应符合,下式要求：RA·In≤50V(-1
7.7.8,采用过电流保护电器时,应符合,Zs·Ia≤Uo(-2)式中：Zs——故障回路的阻抗
7.7.8,TT系统的保护措施,应能使,保护电器自动动作的电流(A
7.7.9,IT系统的保护措施,发生第一次接地故障时,出现阻抗可忽略不计的故障电流(A
7.7.9,IT系统的保护措施,应符合,剩余电流监视器(RCM
7.7.9,IT系统的保护措施,应符合,绝缘故障定位系统(IFLS
7.7.9,IT系统的保护措施,包括,过电流保护器
7.7.9,IT系统,应保护,措施
7.7.9,IT系统,应设置,绝缘监视器
7.7.9,绝缘监视器,应具有,发出音响信号和一直持续到故障被消除为止的可视信号功能
7.7.9,保护电器,应自动切断电源,外露可导电部分成组地或单独地接地时) 
7.7.9,保护电器,应符合,R^·Ia≤50V(-4)式中：RA——外露可导电部分的接地极和保护接地导体的电阻之和(2
8.1.1,民用建筑,室内外电缆线路,选择
8.1.1,民用建筑,室内外电缆线路,敷设
8.1.1,民用建筑,室内绝缘电线,选择
8.1.1,民用建筑,室内绝缘电线,敷设
8.1.1,民用建筑,封闭式母线槽,选择
8.1.1,民用建筑,封闭式母线槽,敷设
8.1.2,布线系统,应根据,建筑物结构、环境特征、使用要求、用电设备分布及所选用导体的类型等因素综合确定
8.1.3,布线系统选择与敷设,应避免,环境温度、外部热源以及非电气管道等因素对布线系统带来的损害
8.1.3,布线系统选择与敷设,应防止,受撞击、振动、电线或电缆自重和建筑物变形等各种机械应力带来的损害
8.1.4,金属导管、可弯曲金属导管、刚性塑料导管(槽)及电缆桥架等布线,应采用,绝缘电线和电缆
8.1.4,不同电压等级的电线、电缆,不宜,同管(槽)敷设
8.1.4,同管(槽)敷设时,应采取,隔离或屏蔽措施
8.1.5,所有相导体、中性导体和PE导体,应敷设,同一导管或槽盒内
8.1.6,配电线路,应采用,金属导管或金属槽盒布线
8.1.7,塑料导管、槽盒、接线盒、分线盒,应采用,难燃制品
8.1.7,难燃制品,分级为,Bl级的阻燃性能
8.1.8,电线导管,最大外径不宜大于,板厚的1/3
8.1.8,电线导管,与楼板、墙体表面的外护层厚度,不应小于15mm
8.1.10,布线,穿越,防火隔板
8.1.10,空隙,应采用,不燃烧材料填塞密实
8.2.1,直敷布线,可适用于,建筑配电线路改造及室内场所
8.2.2,室内场所,应采用,直敷布线
8.2.2,室内场所,采用,直敷布线
8.2.2,3护套绝缘电线与不发热的管道紧贴交叉时,应加,导管保护
8.2.3,建筑物顶棚内、墙体及顶棚的抹灰层、保温层及装饰面板内或在易受机械损伤的场所,不应采用,直敷布线
8.3.1,金属导管布线,可适用于,室内外场所
8.3.1,金属导管布线,不应用于,对金属导管有严重腐蚀的场所
8.3.2,金属导管,应采用,管壁厚度不小于2.0mm的钢导管
8.3.2,金属导管,应采取,防腐措施
8.3.2,金属导管,宜采用,管壁厚度不小于1.5mm的镀锌钢导管
8.3.3,穿金属导管,绝缘电线,除外两根
8.3.4,不同回路的线路,不宜穿于,同一根金属导管内
8.3.4,回路,标称电压为50V及以下的,情况
8.3.4,同一用电设备或同一联动系统设备的主回路,不宜穿于,同一根金属导管内
8.3.4,无电磁兼容要求的控制回路,不宜穿于,同一根金属导管内
8.3.4,同一照明灯具的若干个回路,不在,除外情况
8.3.5,金属导管,宜敷设,在热水管、蒸汽管的下方
8.3.5,金属导管,敷设,热水管、蒸汽管的下方
8.3.5,金属导管,敷设,热水管、蒸汽管的上方
8.3.5,金属导管,净距不宜小于,200mm
8.3.5,金属导管与热水管、蒸汽管同侧敷设,宜敷设,热水管、蒸汽管的下方
8.3.5,金属导管平行敷设在热水管上方时,净距,不宜小于300mm
8.3.5,困难,可敷设,其上方
8.3.5,金属导管,宜敷设,热水管、蒸汽管的下方
8.3.5,电线管路,敷设,蒸汽管下方
8.3.5,净距,不宜小于,500mm
8.3.5,金属导管,可敷设,其上方
8.3.5,电线管路,净距不宜小于,1000mm
8.3.5,金属导管,可敷设,热水管、蒸汽管的上方
8.3.5,金属导管与热水管、蒸汽管,同侧敷设,宜敷设在热水管、蒸汽管的下方
8.3.5,金属导管与热水管、蒸汽管,同侧敷设,可敷设在其上方
8.3.5,金属导管与蒸汽管,相互间的净距,可减至200mm
8.3.5,金属导管与其他管道,平行净距,不应小于100mm
8.3.5,相互间的净距,宜符合,交叉净距不应小于50mm
8.3.6,金属导管布线,宜加装,拉线盒
8.3.7,金属导管,穿过建筑物基础时,应加防水套管保护
8.3.7,金属导管暗敷布线,应设,补偿装置
8.3.7,穿过建筑物变形缝,应设,补偿装置
8.3.8,绝缘电线穿金属导管,应采用,壁厚不小于2.0mm的热镀锌钢导管
8.3.8,绝缘电线穿金属导管,应采取,防水、防腐蚀措施
8.3.8,引出地(楼)面的管路,应采取,防止机械损伤的措施
8.4.1,可弯曲金属导管布线,可适用于,室内外场所
8.4.1,室内布线,可敷设于,顶棚内、楼板内或墙体内
8.4.1,室外布线,可采用,明敷或直埋
8.4.2,可弯曲金属导管的选择,应符合,下列要求
8.4.2,可弯曲金属导管的选择,宜采用,中型可弯曲金属导管
8.4.2,明敷于室内外场所时,应采用,中型可弯曲金属导管
8.4.2,可弯曲金属导管的选择,应符合,要求
8.4.2,重型可弯曲金属导管,应采用,暗敷于墙体、混凝土地面、楼板垫层或现浇钢筋混凝土楼板内
8.4.2,可弯曲金属导管,应采用,重型防水
8.4.2,重型防水可弯曲金属导管,适用于,暗埋于室外地下或室内潮湿场所
8.4.5,可弯曲金属导管布线,宜加装,拉线盒(箱
8.4.5,线路较长或转弯较多时,宜加装,拉线盒(箱
8.4.6,可弯曲金属导管,承受,重物压力或明显机械冲击
8.4.6,部位,应采取,保护措施
8.4.7,可弯曲金属导管布线,应可靠接地,其金属外壳
8.4.8,可弯曲金属导管的管路,不应穿过,设备基础
8.4.8,穿过建筑物基础时,应加,保护管保护
8.4.8,穿过建筑物变形缝时,应设,补偿装置
8.4.9,可弯曲金属导管,之间,应采用专用附件
8.4.9,可弯曲金属导管,与盒、箱或钢导管连接时,应采用专用附件
8.5.1,电缆桥架,可适用于,民用建筑正常环境的室内外场所的电缆或电线敷设
8.5.2,电缆桥架布线,应采用,塑料桥架或采取相应防护措施的钢制桥架
8.5.2,采用电缆桥架布线时,应根据腐蚀介质的不同,选择桥架材质
8.5.3,电缆桥架,水平敷设时,底边距地高度不宜低于2.2m
8.5.3,垂直敷设的线路,应加,防护措施
8.5.4,电缆桥架,水平敷设时,应按荷载曲线选取最佳跨距进行支撑
8.5.4,电缆桥架,水平敷设时,跨距宜为1.5m～3m
8.5.4,电缆桥架,垂直敷设时,固定点间距不宜大于2m
8.5.5,电缆桥架,应满足,敷设和维护需要
8.5.5,电缆桥架多层敷设,应满足,敷设和维护需要
8.5.5,层间距离,应满足,敷设和维护需要
8.5.5,电信电缆与电力电缆的电缆桥架间距,不宜小于,0.5m
8.5.5,最上层的电缆桥架,不宜小于,0.15m
8.5.6,电缆桥架,平行敷设,两组或两组以上
8.5.6,各相邻电缆桥架间,应预留,维护、检修距离
8.5.6,维护、检修距离,不宜小于,0.2m
8.5.7,电缆,可无间距敷设,电缆桥架内
8.5.7,电缆总截面积,不应大于,托盘内横断面积的比值40%
8.5.8,槽盒内电缆,不应超过,槽盒内截面积的40%
8.5.9,控制和信号线路,可视为,非载流导体
8.5.9,电缆或电线的总截面积,不应超过,槽盒内截面积的50%
8.5.10,有电磁兼容要求的线路,应采用,金属隔板隔离
8.5.10,有电磁兼容要求的线路,应采用,屏蔽电缆或电线
8.5.10,其他线路,与有电磁兼容要求的线路,敷设于同一金属槽盒内
8.5.11,电线或电缆,不宜设置,接头
8.5.11,槽盒内,应采用,专用连接件
8.5.12,电缆桥架,不得在,穿过楼板或墙体等处进行连接
8.5.13,电缆,不宜敷设,同一层或同一个桥架内
8.5.13,电缆,电压不同,11kV以上和1kV以下
8.5.13,电缆,用途不同,不同用途
8.5.13,2向同一负荷供电的两回路电源电缆,不宜敷设,同一层或同一个桥架内
8.5.13,电缆,用途,3应急照明和其他照明
8.5.13,电缆,用途,电力和电信
8.5.13,电缆,特点,不同电压
8.5.13,条件限制,需安装,同一层桥架内
8.5.13,敷设,宜采用,不同的桥架
8.5.13,负荷电缆,可用,隔板隔开
8.5.14,电缆桥架,不宜敷设,气体管道和热力管道的上方及液体管道的下方
8.5.14,不能满足上述要求时,应采取,防水、隔热措施
8.5.16,电缆桥架转弯处,不应小于,桥架内电缆最小允许弯曲半径的最大值
8.5.17,钢制电缆桥架或高分子合金电缆桥架,直线段长度,超过30m
8.5.18,金属电缆桥架,应与,保护联结导体可靠连接
8.5.18,金属电缆桥架,不应少于,2处接地全长
8.5.18,高分子合金电缆桥架、玻璃钢桥架,可不接地,
8.6.1,刚性塑料导管(槽)布线,可适用于,室内外场所和有酸碱腐蚀性介质的场所
8.6.1,刚性塑料导管(槽)布线,不宜采用,高温和易受机械损伤的场所明敷设
8.6.2,刚性塑料导管,应采用,燃烧性能等级B2级、壁厚1.8mm及以上的导管
8.6.2,明敷,应采用,燃烧性能等级Bl级、壁厚1.6mm及以上的导管
8.6.4,配电线路,可敷设,同一槽盒内
8.6.5,线路,不宜穿于,同一根刚性塑料导管内
8.6.6,电缆、电线,不得有,接头
8.6.6,电缆、电线,应在,接线盒内进行分支接头
8.6.6,室外埋地部分,不得采用,塑料槽盒
8.6.7,刚性塑料导管,暗敷或埋地敷设时,引出地(楼)面的管路应采取防止机械损伤的措施
8.6.8,刚性塑料导管,布线,管路较长或转弯较多时
8.6.8,加装塑料接线盒、拉线盒(箱)或加大管径,宜,当刚性塑料导管布线的管路较长或转弯较多时
8.6.9,刚性塑料导管,沿建筑物表面敷设,
8.6.9,刚性塑料导管,沿构筑物表面敷设,
8.6.9,刚性塑料导管,在支架上敷设,
8.6.10,刚性塑料导管(槽盒),在穿过,建筑物变形缝时
8.6.10,建筑物变形缝,应装设,补偿装置
8.6.11,刚性塑料导管(槽盒)布线,应采用,专用附件
8.6.11,刚性塑料导管(槽盒)布线,应在,在线路连接、转角、分支及终端处使用
8.6.11,刚性塑料导管(槽盒)布线,应采用,刚性塑料导管(槽盒
8.7.1,电力电缆布线,应符合,工程条件、环境特点、电缆类型和数量等因素综合确定的原则
8.7.1,电缆布线的敷设方式,应根据,工程条件、环境特点、电缆类型和数量等因素
8.7.1,电缆路径的选择,应避免,电缆遭受机械性外力、过热、腐蚀等危害
8.7.1,电力电缆布线,应便于,敷设
8.7.1,电力电缆布线,应便于,维护
8.7.1,电力电缆布线,应符合,场地规划
8.7.1,电力电缆布线,应避开,建设用地或施工场地
8.7.1,电力电缆布线,应符合,安全条件
8.7.1,电缆,应采用,难燃的外护层
8.7.1,电缆,不应敷设,有热力管道的隧道或沟道内
8.7.1,任何弯曲部位,应满足,允许弯曲半径的要求
8.7.1,电缆支架,应采取,热镀锌等防腐措施
8.7.1,每根电力电缆,应在,进户处、接头、电缆终端头等处留有一定裕量
8.7.2,电缆,宜采用,有外护层的铠装电缆
8.7.2,电缆,应采用,钢丝铠装电缆
8.7.2,电缆,经过,道路和可能受到机械损伤等地段
8.7.2,电缆引出地面1.8m至地下0.2m处的一段,可能受到,机械损伤的线段
8.7.2,埋地敷设的电缆,严禁平行敷设于,地下管道的正上方或正下方
8.7.2,电缆室外埋地敷设,应埋设,建筑物的散水坡外
8.7.2,电缆进出建筑物,穿保护管应超出,建筑物散水坡200mm
8.7.3,电缆,在电缆沟、隧道或共同沟内敷设时,宜采用电缆沟布线
8.7.3,同一路径的电缆根数,小于或等于21根时,宜采用电缆沟布线
8.7.3,电缆,可采用,电缆隧道布线
8.7.3,电缆,宜单独敷设安装在一侧,供暖通风、给水排水管道在共同沟内敷设时
8.7.3,电缆,应在暖通风管下方、给水排水管上方敷设,布线条件只能同侧布置时
8.7.3,电缆,在隧道内,不宜大于0.50m
8.7.3,电缆,应接入,排水管道
8.7.3,电力电缆,宜放在,控制电缆的上层
8.7.3,电缆,在,电缆沟、隧道或共同沟内敷设
8.7.3,隧道,应有,通风设施
8.7.3,13电缆隧道,应设,安全孔(人孔
8.7.3,14电缆隧道内,应设,照明
8.7.3,照明,应符合,电压不宜超过36V
8.7.4,直埋或电缆沟敷设的地段,不宜采用,可采用电缆排管布线
8.7.4,电缆排管,可采用,混凝土管、混凝土管块、玻璃钢电缆保护管及聚氯乙烯管等
8.7.4,地段,不宜采用,直埋或电缆沟敷设
8.7.4,可采用,电缆排管布线,
8.7.4,在线路转角、分支或变更敷设方式时,应设,电缆人(手)孔井
8.7.4,直线段上,应设置,一定数量的电缆人(手)孔井
8.7.4,人(手)孔井间的距离,不宜大于,100m
8.7.4,电缆人孔井的净空高度,不应小于,1.8m
8.7.5,电缆,应明敷设,室内
8.7.5,无铠装的电缆,应水平敷设至地面,距离不宜小于2.2m
8.7.5,室内明敷设,应垂直敷设,有防止机械损伤的措施
8.7.5,1.8m以下,应有,防止机械损伤的措施
8.7.5,41kV及以下电力电缆及控制电缆,宜分开敷设,1kV以上电力电缆
8.7.5,明敷设,并列明敷设时,净距不应小于150mm
8.7.5,电缆,与热力管道的净距,不宜小于1m
8.7.5,室内明敷设,不能满足,上述要求
8.7.5,隔热措施,应采取,不能满足上述要求
8.7.5,电缆,与非热力管道的净距,不宜小于0.5m
8.7.5,电缆,应采取,防止电缆受机械损伤的措施) 
8.7.5,电缆,净距小于0.5m,与管道接近的电缆段上以及由接近段两端向外延伸不小于0.5m以内的电缆段上
8.7.5,电缆,宜采用,塑料护套电缆
8.7.5,室内,有腐蚀性介质,时
8.7.5,电缆,水平悬挂,在钢索上
8.7.5,水平悬挂在钢索上时固定点的间距,不应大于,0.75m
8.7.5,室内穿导管保护穿越墙体、楼板敷设时,导管的管内径,不应小于电缆外径的1.5倍
8.8.2,预制分支电缆布线,宜采用,支架或梯架等构件明敷
8.8.2,预制分支电缆垂直敷设时,应预留,穿越楼板的洞口
8.8.2,预制分支电缆垂直敷设时,应预留,吊钩
8.8.3,预制分支电缆布线,应根据,不同敷设方法采取
8.8.4,预制分支电缆,采用,单芯电缆
8.8.4,单芯电缆,用于,交流电路
8.8.4,电缆的固定用夹具,应选用,专用附件
8.8.4,使用封闭导磁金属夹具,严禁,
8.8.5,预制分支电缆布线,应防止,机械应力作用导致的损害
8.9.1,耐火电缆和矿物绝缘电缆,可适用于,民用建筑中有耐火要求的场所
8.9.1,耐火电缆和矿物绝缘电缆,应具有,不低于Bl级的难燃性能
8.9.2,耐火电缆和矿物绝缘电缆,应根据,敷设环境和使用要求
8.9.2,耐火电缆和矿物绝缘电缆,选择采用,电缆桥架、吊架和支架敷设
8.9.2,耐火电缆和矿物绝缘电缆,在电缆桥架内,不宜有接头
8.9.3,耐火电缆和矿物绝缘电缆,敷设时,最小允许弯曲半径应符合相应产品标准的要求
8.9.4,耐火电缆和矿物绝缘电缆,经过,建筑物变形缝
8.9.4,应预留,电缆的裕量,
8.9.5,单芯耐火电缆和矿物绝缘电缆,钢质保护导管、槽盒、固定卡具及进出钢质配电柜(箱)处,应采取
8.9.5,应采取,切断磁路的措施,
8.9.6,多根单芯耐火电缆和矿物绝缘电缆,敷设时,应采用减少涡流影响的排列方式
8.9.7,耐火电缆和矿物绝缘电缆,应采取,防止机械损伤措施
8.9.7,耐火电缆和矿物绝缘电缆,应采取,防火封堵措施
8.9.8,耐火电缆和矿物绝缘电缆的金属外套及金属配件,应可靠进行,等电位联结
8.9.8,耐火电缆和矿物绝缘电缆的金属外套及金属配件,应符合,本章第8.5.18条的要求
8.10.1,母线槽布线,适用于,干燥和无腐蚀性气体的室内场所
8.10.2,母线槽,水平敷设时,底边至地面的距离不应小于2.2m
